solar_wind_speed,solar_wind_density,bz_component,solar_wind_pressure,bz_min_3h,dst_index,bz_dst_interaction,dst_rate_change,sin_month,cos_month,bz_negative,is_solar_maximum,season_automne,season_ete,season_hiver,season_printemps,hour_interval_0h-3h,hour_interval_3h-6h,hour_interval_6h-9h,hour_interval_9h-12h,hour_interval_12h-15h,hour_interval_15h-18h,hour_interval_18h-21h,hour_interval_21h-24h,is_storm
-0.059322033898305086,-0.36956521739130443,0.8214285714285716,-0.5591274251299999,-0.23076923076923078,-0.6,-1.7352941176470589,-0.42857142857142855,1.0,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.711864406779661,-0.39130434782608703,0.7500000000000001,-0.1559325808467464,-0.9230769230769231,0.13333333333333333,-0.553921568627451,-1.2857142857142858,-1.0,-1.8369701987210294e-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.1440677966101695,0.5869565217391304,-0.7499999999999999,0.48828415509759054,-0.576923076923077,0.4666666666666667,-0.08823529411764706,0.14285714285714285,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.0423728813559322,0.021739130434782532,-0.3928571428571429,-0.07524606022606302,-0.03846153846153849,0.0,0.35784313725490197,0.7142857142857143,-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.15254237288135594,0.3695652173913042,-1.0357142857142858,0.23173459277003255,-0.8846153846153845,-0.4,1.8872549019607847,-1.2857142857142858,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3559322033898305,0.1304347826086956,0.7857142857142858,-0.20825369468481025,0.9999999999999998,0.5333333333333333,0.009803921568627449,0.5714285714285714,1.0,6.123233995736766e-17,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6271186440677966,0.0652173913043478,0.07142857142857144,-0.46933254481972975,0.3846153846153846,0.6666666666666666,-0.08823529411764706,1.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.652542372881356,-0.17391304347826103,0.5714285714285714,0.19585285368828012,0.9999999999999998,0.4666666666666667,-0.08823529411764706,-0.2857142857142857,-1.0,-1.8369701987210294e-16,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3389830508474576,2.0869565217391304,-1.7142857142857144,1.76983768044125,-1.4615384615384615,1.4666666666666666,-3.764705882352941,1.0,0.8660254037844387,-0.4999999999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4915254237288136,-0.2173913043478262,-0.21428571428571433,-0.00213982938147128,0.0769230769230769,-0.3333333333333333,0.3823529411764707,-0.7142857142857143,0.4999999999999999,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4322033898305085,0.021739130434782532,-0.8928571428571429,0.33549913252135394,-0.576923076923077,-1.0666666666666667,2.955882352941177,0.14285714285714285,-1.0,-1.8369701987210294e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.8050847457627118,0.934782608695652,-0.7499999999999999,0.03298062084018953,-0.423076923076923,0.2,0.3627450980392157,0.5714285714285714,-0.8660254037844386,0.5000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4830508474576271,-0.5869565217391305,-0.28571428571428575,-0.6128276109920222,0.0,-0.6666666666666666,0.7450980392156863,1.1428571428571428,-2.4492935982947064e-16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.6440677966101694,4.391304347826088,-0.07142857142857144,3.017332697715305,-0.8461538461538461,0.9333333333333333,-0.2254901960784314,0.2857142857142857,0.4999999999999999,0.8660254037844387,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.3898305084745763,-0.08695652173913052,0.6785714285714286,-0.4461772806476677,0.7307692307692307,0.9333333333333333,0.4950980392156863,0.0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.8559322033898304,-0.6304347826086958,0.35714285714285715,-0.07662796693044098,0.11538461538461535,-1.4,-1.1862745098039218,-0.2857142857142857,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
