timestamp,kp_index,ap_index,dst_index,month,season,hour_interval,solar_wind_speed,solar_wind_density,solar_wind_pressure,bz_component,is_solar_maximum,kp_previous_interval,bz_negative,aurora_visible
2019-11-09 05:30:00,17,6,-3,11,automne,03h-06h,318.0,8.6,1.5,0.3,0,17.0,0.0,1
2019-11-09 06:30:00,0,0,-7,11,automne,06h-09h,317.0,6.8,1.18,2.1,0,17.0,0.0,0
2019-11-09 07:30:00,0,0,-6,11,automne,06h-09h,321.0,6.7,1.2,1.8,0,0.0,0.0,0
2019-11-09 08:30:00,0,0,-4,11,automne,06h-09h,322.0,6.8,1.25,0.7,0,0.0,0.0,0
2019-11-09 09:30:00,3,2,-3,11,automne,09h-12h,322.0,6.7,1.23,-1.2,0,0.0,1.0,0
2019-11-09 10:30:00,3,2,-5,11,automne,09h-12h,322.0,6.1,1.12,-1.6,0,3.0,1.0,0
2019-11-09 11:30:00,3,2,-8,11,automne,09h-12h,323.0,5.8,1.07,-0.6,0,3.0,1.0,0
2019-11-09 12:30:00,7,3,-8,11,automne,12h-15h,330.0,6.0,1.15,-1.6,0,3.0,1.0,1
2019-11-09 13:30:00,7,3,-9,11,automne,12h-15h,325.0,5.9,1.08,-1.7,0,7.0,1.0,1
2019-11-09 14:30:00,7,3,-8,11,automne,12h-15h,330.0,7.1,1.34,-1.0,0,7.0,1.0,1
2019-11-09 15:30:00,7,3,-7,11,automne,15h-18h,343.0,7.6,1.58,-1.4,0,7.0,1.0,1
2019-11-09 16:30:00,7,3,-9,11,automne,15h-18h,336.0,7.0,1.39,0.5,0,7.0,0.0,1
2019-11-09 17:30:00,7,3,-8,11,automne,15h-18h,333.0,7.0,1.36,0.6,0,7.0,0.0,1
2019-11-09 18:30:00,3,2,-5,11,automne,18h-21h,330.0,7.3,1.39,0.5,0,7.0,0.0,0
2019-11-09 19:30:00,3,2,-5,11,automne,18h-21h,334.0,7.1,1.4,-0.9,0,3.0,1.0,0
2019-11-09 20:30:00,3,2,-8,11,automne,18h-21h,332.0,6.0,1.17,-0.8,0,3.0,1.0,0
2019-11-09 21:30:00,17,6,-8,11,automne,21h-24h,341.0,6.2,1.29,-1.6,0,3.0,1.0,1
2019-11-09 22:30:00,17,6,-7,11,automne,21h-24h,339.0,6.4,1.29,-2.2,0,17.0,1.0,1
2019-11-09 23:30:00,17,6,-5,11,automne,21h-24h,340.0,6.0,1.23,-1.0,0,17.0,1.0,1
2019-11-10 00:30:00,13,5,-6,11,automne,00h-03h,339.0,6.0,1.23,-1.4,0,17.0,1.0,1
2019-11-10 01:30:00,13,5,-7,11,automne,00h-03h,321.0,5.3,0.98,-0.7,0,13.0,1.0,1
2019-11-10 02:30:00,13,5,-9,11,automne,00h-03h,333.0,5.6,1.1,-1.0,0,13.0,1.0,1
2019-11-10 03:30:00,3,2,-11,11,automne,03h-06h,331.0,5.6,1.09,-0.0,0,13.0,0.0,0
2019-11-10 04:30:00,3,2,-13,11,automne,03h-06h,315.0,5.7,0.99,-2.1,0,3.0,1.0,0
2019-11-10 05:30:00,3,2,-12,11,automne,03h-06h,316.0,8.3,1.43,-1.5,0,3.0,1.0,0
2019-11-10 06:30:00,13,5,-10,11,automne,06h-09h,312.0,10.5,1.74,-1.0,0,3.0,1.0,1
2019-11-10 07:30:00,13,5,-7,11,automne,06h-09h,313.0,10.6,1.77,-1.6,0,13.0,1.0,1
2019-11-10 08:30:00,13,5,-5,11,automne,06h-09h,312.0,10.3,1.69,-1.5,0,13.0,1.0,1
2019-11-10 09:30:00,10,4,-7,11,automne,09h-12h,307.0,7.0,1.11,-0.0,0,13.0,0.0,1
2019-11-10 10:30:00,10,4,-8,11,automne,09h-12h,319.0,5.7,0.99,-1.5,0,10.0,1.0,1
2019-11-10 11:30:00,10,4,-8,11,automne,09h-12h,312.0,7.0,1.16,-0.0,0,10.0,0.0,1
2019-11-10 12:30:00,3,2,-7,11,automne,12h-15h,313.0,6.8,1.13,0.0,0,10.0,0.0,0
2019-11-10 13:30:00,3,2,-7,11,automne,12h-15h,311.0,6.3,1.03,0.8,0,3.0,0.0,0
2019-11-10 14:30:00,3,2,-7,11,automne,12h-15h,309.0,7.2,1.17,1.4,0,3.0,0.0,0
2019-11-10 15:30:00,0,0,-6,11,automne,15h-18h,310.0,8.3,1.35,2.0,0,3.0,0.0,0
2019-11-10 16:30:00,0,0,-7,11,automne,15h-18h,307.0,7.8,1.26,2.0,0,0.0,0.0,0
2019-11-10 17:30:00,0,0,-8,11,automne,15h-18h,304.0,6.6,1.04,2.0,0,0.0,0.0,0
2019-11-10 18:30:00,0,0,-7,11,automne,18h-21h,307.0,6.2,1.0,1.4,0,0.0,0.0,0
2019-11-10 19:30:00,0,0,-4,11,automne,18h-21h,308.0,7.4,1.21,2.0,0,0.0,0.0,0
2019-11-10 20:30:00,0,0,-3,11,automne,18h-21h,311.0,8.3,1.38,1.0,0,0.0,0.0,0
2019-11-10 21:30:00,0,0,-2,11,automne,21h-24h,313.0,9.2,1.53,0.5,0,0.0,0.0,0
2019-11-10 22:30:00,0,0,1,11,automne,21h-24h,314.0,8.5,1.42,0.5,0,0.0,0.0,0
2019-11-10 23:30:00,0,0,4,11,automne,21h-24h,315.0,8.3,1.4,0.0,0,0.0,0.0,0
2019-11-11 00:30:00,0,0,6,11,automne,00h-03h,315.0,8.4,1.42,-0.6,0,0.0,1.0,0
2019-11-11 01:30:00,0,0,2,11,automne,00h-03h,308.0,7.8,1.26,-1.1,0,0.0,1.0,0
2019-11-11 02:30:00,0,0,-2,11,automne,00h-03h,310.0,7.6,1.24,-1.7,0,0.0,1.0,0
2019-11-11 03:30:00,17,6,-2,11,automne,03h-06h,312.0,8.5,1.4,-2.3,0,0.0,1.0,1
2019-11-11 04:30:00,17,6,-3,11,automne,03h-06h,317.0,10.6,1.81,-2.6,0,17.0,1.0,1
2019-11-11 05:30:00,17,6,-3,11,automne,03h-06h,320.0,13.1,2.29,-0.9,0,17.0,1.0,1
2019-11-11 06:30:00,13,5,-1,11,automne,06h-09h,328.0,16.2,2.98,-0.7,0,17.0,1.0,1
2019-11-11 07:30:00,13,5,-1,11,automne,06h-09h,337.0,16.3,3.19,-2.2,0,13.0,1.0,1
2019-11-11 08:30:00,13,5,-4,11,automne,06h-09h,338.0,16.4,3.19,-0.3,0,13.0,1.0,1
2019-11-11 09:30:00,27,12,2,11,automne,09h-12h,349.0,21.7,4.47,0.0,0,13.0,0.0,1
2019-11-11 10:30:00,27,12,2,11,automne,09h-12h,359.0,13.1,2.86,-6.5,0,27.0,1.0,1
2019-11-11 11:30:00,27,12,-12,11,automne,09h-12h,360.0,8.3,1.84,-8.1,0,27.0,1.0,1
2019-11-11 12:30:00,23,9,-19,11,automne,12h-15h,363.0,8.4,1.89,-6.5,0,27.0,1.0,1
2019-11-11 13:30:00,23,9,-22,11,automne,12h-15h,366.0,8.8,2.05,-4.8,0,23.0,1.0,1
2019-11-11 14:30:00,23,9,-22,11,automne,12h-15h,374.0,9.9,2.4,-5.4,0,23.0,1.0,1
2019-11-11 15:30:00,27,12,-23,11,automne,15h-18h,373.0,13.7,3.3,-5.4,0,23.0,1.0,1
2019-11-11 16:30:00,27,12,-29,11,automne,15h-18h,368.0,13.7,3.2,-2.4,0,27.0,1.0,1
2019-11-11 17:30:00,27,12,-26,11,automne,15h-18h,363.0,15.7,3.52,2.7,0,27.0,0.0,1
2019-11-11 18:30:00,17,6,-21,11,automne,18h-21h,362.0,14.1,3.12,3.2,0,27.0,0.0,1
2019-11-11 19:30:00,17,6,-19,11,automne,18h-21h,364.0,9.2,2.05,2.2,0,17.0,0.0,1
2019-11-11 20:30:00,17,6,-18,11,automne,18h-21h,365.0,9.4,2.15,-0.7,0,17.0,1.0,1
2019-11-11 21:30:00,27,12,-18,11,automne,21h-24h,364.0,11.2,2.53,-2.0,0,17.0,1.0,1
2019-11-11 22:30:00,27,12,-10,11,automne,21h-24h,367.0,19.0,4.34,1.2,0,27.0,0.0,1
2019-11-11 23:30:00,27,12,-5,11,automne,21h-24h,365.0,15.6,3.53,1.1,0,27.0,0.0,1
2019-11-12 00:30:00,23,9,4,11,automne,00h-03h,361.0,21.8,4.84,0.1,0,27.0,0.0,1
2019-11-12 01:30:00,23,9,4,11,automne,00h-03h,359.0,18.8,4.14,2.5,0,23.0,0.0,1
2019-11-12 02:30:00,23,9,-6,11,automne,00h-03h,355.0,10.2,2.29,5.1,0,23.0,0.0,1
2019-11-12 03:30:00,7,3,-6,11,automne,03h-06h,352.0,8.8,1.93,5.5,0,23.0,0.0,1
2019-11-12 04:30:00,7,3,-8,11,automne,03h-06h,348.0,5.1,1.07,6.6,0,7.0,0.0,1
2019-11-12 05:30:00,7,3,-5,11,automne,03h-06h,348.0,7.6,1.68,6.2,0,7.0,0.0,1
2019-11-12 06:30:00,7,3,-10,11,automne,06h-09h,346.0,5.1,1.11,7.5,0,7.0,0.0,1
2019-11-12 07:30:00,7,3,-11,11,automne,06h-09h,335.0,3.5,0.73,7.9,0,7.0,0.0,1
2019-11-12 08:30:00,7,3,-10,11,automne,06h-09h,336.0,4.0,0.9,6.9,0,7.0,0.0,1
2019-11-12 09:30:00,3,2,-10,11,automne,09h-12h,346.0,3.4,0.81,9.2,0,7.0,0.0,0
2019-11-12 10:30:00,3,2,-8,11,automne,09h-12h,342.0,4.8,1.02,8.9,0,3.0,0.0,0
2019-11-12 11:30:00,3,2,-4,11,automne,09h-12h,344.0,7.0,1.48,7.2,0,3.0,0.0,0
2019-11-12 12:30:00,10,4,-2,11,automne,12h-15h,338.0,9.1,1.82,5.3,0,3.0,0.0,1
2019-11-12 13:30:00,10,4,-1,11,automne,12h-15h,330.0,10.5,1.99,7.9,0,10.0,0.0,1
2019-11-12 14:30:00,10,4,-2,11,automne,12h-15h,333.0,8.5,1.64,8.5,0,10.0,0.0,1
2019-11-12 15:30:00,10,4,0,11,automne,15h-18h,336.0,10.8,2.1,6.7,0,10.0,0.0,1
2019-11-12 16:30:00,10,4,-4,11,automne,15h-18h,327.0,9.2,1.71,5.8,0,10.0,0.0,1
2019-11-12 17:30:00,10,4,-7,11,automne,15h-18h,318.0,4.7,0.95,7.0,0,10.0,0.0,1
2019-11-12 18:30:00,3,2,-9,11,automne,18h-21h,309.0,2.7,0.49,6.8,0,10.0,0.0,0
2019-11-12 19:30:00,3,2,-9,11,automne,18h-21h,311.0,2.5,0.48,7.1,0,3.0,0.0,0
2019-11-12 20:30:00,3,2,-10,11,automne,18h-21h,314.0,2.8,0.55,5.8,0,3.0,0.0,0
2019-11-12 21:30:00,0,0,-12,11,automne,21h-24h,308.0,2.9,0.53,6.0,0,3.0,0.0,0
2019-11-12 22:30:00,0,0,-12,11,automne,21h-24h,300.0,3.2,0.52,5.2,0,0.0,0.0,0
2019-11-12 23:30:00,0,0,-10,11,automne,21h-24h,303.0,4.1,0.68,4.5,0,0.0,0.0,0
2019-11-13 00:30:00,0,0,-7,11,automne,00h-03h,294.0,4.0,0.66,3.9,0,0.0,0.0,0
2019-11-13 01:30:00,0,0,-6,11,automne,00h-03h,291.0,3.4,0.54,0.7,0,0.0,0.0,0
2019-11-13 02:30:00,0,0,-5,11,automne,00h-03h,312.0,3.5,0.61,3.1,0,0.0,0.0,0
2019-11-13 03:30:00,0,0,-6,11,automne,03h-06h,320.0,3.2,0.59,3.3,0,0.0,0.0,0
2019-11-13 04:30:00,0,0,-6,11,automne,03h-06h,326.0,3.4,0.64,3.0,0,0.0,0.0,0
2019-11-13 05:30:00,0,0,-4,11,automne,03h-06h,335.0,4.2,0.82,5.0,0,0.0,0.0,0
2019-11-13 06:30:00,0,0,-3,11,automne,06h-09h,340.0,4.9,0.97,5.2,0,0.0,0.0,0
2019-11-13 07:30:00,0,0,-3,11,automne,06h-09h,340.0,5.2,1.03,4.4,0,0.0,0.0,0
2019-11-13 08:30:00,0,0,-3,11,automne,06h-09h,337.0,4.6,0.9,4.5,0,0.0,0.0,0
2019-11-13 09:30:00,0,0,-3,11,automne,09h-12h,339.0,3.6,0.71,4.2,0,0.0,0.0,0
2019-11-13 10:30:00,0,0,-5,11,automne,09h-12h,335.0,3.1,0.6,3.5,0,0.0,0.0,0
2019-11-13 11:30:00,0,0,-6,11,automne,09h-12h,328.0,3.0,0.56,2.5,0,0.0,0.0,0
2019-11-13 12:30:00,0,0,-7,11,automne,12h-15h,324.0,3.7,0.67,1.7,0,0.0,0.0,0
2019-11-13 13:30:00,0,0,-8,11,automne,12h-15h,323.0,3.1,0.56,2.5,0,0.0,0.0,0
2019-11-13 14:30:00,0,0,-10,11,automne,12h-15h,323.0,2.6,0.47,2.3,0,0.0,0.0,0
2019-11-13 15:30:00,0,0,-11,11,automne,15h-18h,322.0,3.0,0.55,0.7,0,0.0,0.0,0
2019-11-13 16:30:00,0,0,-12,11,automne,15h-18h,318.0,3.4,0.61,0.4,0,0.0,0.0,0
2019-11-13 17:30:00,0,0,-14,11,automne,15h-18h,321.0,3.6,0.65,-1.9,0,0.0,1.0,0
2019-11-13 18:30:00,7,3,-7,11,automne,18h-21h,335.0,4.9,0.94,0.7,0,0.0,0.0,1
2019-11-13 19:30:00,7,3,-5,11,automne,18h-21h,351.0,6.2,1.3,1.2,0,7.0,0.0,1
2019-11-13 20:30:00,7,3,-7,11,automne,18h-21h,349.0,6.0,1.24,0.4,0,7.0,0.0,1
2019-11-13 21:30:00,13,5,-7,11,automne,21h-24h,342.0,6.2,1.23,-1.6,0,7.0,1.0,1
2019-11-13 22:30:00,13,5,-5,11,automne,21h-24h,340.0,6.6,1.29,-0.5,0,13.0,1.0,1
2019-11-13 23:30:00,13,5,-3,11,automne,21h-24h,341.0,6.3,1.24,-0.6,0,13.0,1.0,1
2019-11-14 00:30:00,20,7,-4,11,automne,00h-03h,340.0,5.7,1.12,-1.7,0,13.0,1.0,1
2019-11-14 01:30:00,20,7,-3,11,automne,00h-03h,340.0,7.7,1.52,-2.2,0,20.0,1.0,1
2019-11-14 02:30:00,20,7,-2,11,automne,00h-03h,343.0,9.9,1.98,1.1,0,20.0,0.0,1
2019-11-14 03:30:00,10,4,1,11,automne,03h-06h,347.0,13.2,2.7,1.7,0,20.0,0.0,1
2019-11-14 04:30:00,10,4,1,11,automne,03h-06h,344.0,11.1,2.23,1.6,0,10.0,0.0,1
2019-11-14 05:30:00,10,4,-1,11,automne,03h-06h,336.0,9.4,1.8,0.5,0,10.0,0.0,1
2019-11-14 06:30:00,3,2,-2,11,automne,06h-09h,337.0,7.7,1.48,2.5,0,10.0,0.0,0
2019-11-14 07:30:00,3,2,-2,11,automne,06h-09h,339.0,8.3,1.64,1.5,0,3.0,0.0,0
2019-11-14 08:30:00,3,2,3,11,automne,06h-09h,343.0,11.5,2.36,2.4,0,3.0,0.0,0
2019-11-14 09:30:00,3,2,4,11,automne,09h-12h,340.0,12.1,2.42,0.9,0,3.0,0.0,0
2019-11-14 10:30:00,3,2,1,11,automne,09h-12h,343.0,9.3,1.89,-0.0,0,3.0,0.0,0
2019-11-14 11:30:00,3,2,1,11,automne,09h-12h,347.0,10.0,2.07,-1.6,0,3.0,1.0,0
2019-11-14 12:30:00,7,3,-2,11,automne,12h-15h,345.0,9.5,1.95,-0.8,0,3.0,1.0,1
2019-11-14 13:30:00,7,3,-4,11,automne,12h-15h,345.0,7.7,1.57,0.1,0,7.0,0.0,1
2019-11-14 14:30:00,7,3,-4,11,automne,12h-15h,343.0,8.1,1.64,1.2,0,7.0,0.0,1
2019-11-14 15:30:00,3,2,-7,11,automne,15h-18h,341.0,7.4,1.48,0.6,0,7.0,0.0,0
2019-11-14 16:30:00,3,2,-10,11,automne,15h-18h,336.0,7.0,1.36,0.4,0,3.0,0.0,0
2019-11-14 17:30:00,3,2,-9,11,automne,15h-18h,337.0,7.9,1.55,0.9,0,3.0,0.0,0
2019-11-14 18:30:00,0,0,-7,11,automne,18h-21h,337.0,7.8,1.52,0.3,0,3.0,0.0,0
2019-11-14 19:30:00,0,0,-5,11,automne,18h-21h,339.0,7.2,1.42,0.2,0,0.0,0.0,0
2019-11-14 20:30:00,0,0,-2,11,automne,18h-21h,341.0,8.3,1.66,0.5,0,0.0,0.0,0
2019-11-14 21:30:00,0,0,0,11,automne,21h-24h,344.0,8.6,1.75,0.8,0,0.0,0.0,0
2019-11-14 22:30:00,0,0,2,11,automne,21h-24h,343.0,8.6,1.74,0.9,0,0.0,0.0,0
2019-11-14 23:30:00,0,0,5,11,automne,21h-24h,340.0,9.0,1.78,0.8,0,0.0,0.0,0
2019-11-15 00:30:00,0,0,8,11,automne,00h-03h,339.0,9.7,1.89,0.8,0,0.0,0.0,0
2019-11-15 01:30:00,0,0,9,11,automne,00h-03h,340.0,9.8,1.92,-0.3,0,0.0,1.0,0
2019-11-15 02:30:00,0,0,5,11,automne,00h-03h,337.0,9.5,1.84,-0.3,0,0.0,1.0,0
2019-11-15 03:30:00,0,0,1,11,automne,03h-06h,332.0,8.6,1.61,1.6,0,0.0,0.0,0
2019-11-15 04:30:00,0,0,-1,11,automne,03h-06h,330.0,8.2,1.52,2.2,0,0.0,0.0,0
2019-11-15 05:30:00,0,0,-2,11,automne,03h-06h,327.0,8.5,1.54,1.1,0,0.0,0.0,0
2019-11-15 06:30:00,0,0,-2,11,automne,06h-09h,329.0,8.2,1.5,1.6,0,0.0,0.0,0
2019-11-15 07:30:00,0,0,0,11,automne,06h-09h,332.0,8.9,1.66,1.9,0,0.0,0.0,0
2019-11-15 08:30:00,0,0,-1,11,automne,06h-09h,334.0,7.5,1.45,1.9,0,0.0,0.0,0
2019-11-15 09:30:00,3,2,-1,11,automne,09h-12h,336.0,8.9,1.72,0.2,0,0.0,0.0,0
2019-11-15 10:30:00,3,2,-3,11,automne,09h-12h,337.0,9.2,1.79,0.3,0,3.0,0.0,0
2019-11-15 11:30:00,3,2,-3,11,automne,09h-12h,337.0,9.2,1.79,0.8,0,3.0,0.0,0
2019-11-15 12:30:00,3,2,-3,11,automne,12h-15h,335.0,9.1,1.74,-0.6,0,3.0,1.0,0
2019-11-15 13:30:00,3,2,-2,11,automne,12h-15h,337.0,10.6,2.05,0.5,0,3.0,0.0,0
2019-11-15 14:30:00,3,2,3,11,automne,12h-15h,344.0,14.2,2.88,-0.4,0,3.0,1.0,0
2019-11-15 15:30:00,10,4,4,11,automne,15h-18h,349.0,17.2,3.62,0.8,0,3.0,0.0,1
2019-11-15 16:30:00,10,4,6,11,automne,15h-18h,347.0,17.7,3.69,1.9,0,10.0,0.0,1
2019-11-15 17:30:00,10,4,7,11,automne,15h-18h,356.0,16.2,3.58,0.1,0,10.0,0.0,1
2019-11-15 18:30:00,13,5,5,11,automne,18h-21h,366.0,12.0,2.97,-0.9,0,10.0,1.0,1
2019-11-15 19:30:00,13,5,4,11,automne,18h-21h,364.0,10.2,2.49,1.8,0,13.0,0.0,1
2019-11-15 20:30:00,13,5,2,11,automne,18h-21h,361.0,7.8,1.93,4.6,0,13.0,0.0,1
2019-11-15 21:30:00,7,3,1,11,automne,21h-24h,366.0,6.6,1.69,4.1,0,13.0,0.0,1
2019-11-15 22:30:00,7,3,2,11,automne,21h-24h,371.0,6.8,1.79,0.2,0,7.0,0.0,1
2019-11-15 23:30:00,7,3,1,11,automne,21h-24h,375.0,5.8,1.53,0.9,0,7.0,0.0,1
2019-11-16 00:30:00,17,6,1,11,automne,00h-03h,366.0,5.6,1.41,-1.7,0,7.0,1.0,1
2019-11-16 01:30:00,17,6,-3,11,automne,00h-03h,370.0,4.9,1.27,-2.0,0,17.0,1.0,1
2019-11-16 02:30:00,17,6,-4,11,automne,00h-03h,376.0,4.9,1.29,-1.4,0,17.0,1.0,1
2019-11-16 03:30:00,17,6,-4,11,automne,03h-06h,370.0,4.5,1.17,-1.6,0,17.0,1.0,1
2019-11-16 04:30:00,17,6,-7,11,automne,03h-06h,356.0,3.0,0.73,-1.0,0,17.0,1.0,1
2019-11-16 05:30:00,17,6,-11,11,automne,03h-06h,353.0,3.0,0.7,-1.0,0,17.0,1.0,1
2019-11-16 06:30:00,3,2,-14,11,automne,06h-09h,350.0,3.3,0.76,-0.5,0,17.0,1.0,0
2019-11-16 07:30:00,3,2,-17,11,automne,06h-09h,351.0,3.0,0.69,-0.2,0,3.0,1.0,0
2019-11-16 08:30:00,3,2,-16,11,automne,06h-09h,355.0,3.7,0.85,-1.0,0,3.0,1.0,0
2019-11-16 09:30:00,7,3,-13,11,automne,09h-12h,349.0,4.1,0.88,-1.4,0,3.0,1.0,1
2019-11-16 10:30:00,7,3,-12,11,automne,09h-12h,346.0,5.4,1.11,-1.2,0,7.0,1.0,1
2019-11-16 11:30:00,7,3,-12,11,automne,09h-12h,346.0,6.2,1.26,-0.5,0,7.0,1.0,1
2019-11-16 12:30:00,17,6,-12,11,automne,12h-15h,350.0,6.3,1.31,-1.7,0,7.0,1.0,1
2019-11-16 13:30:00,17,6,-5,11,automne,12h-15h,378.0,12.9,3.19,-2.5,0,17.0,1.0,1
2019-11-16 14:30:00,17,6,-5,11,automne,12h-15h,382.0,13.3,3.36,-0.2,0,17.0,1.0,1
2019-11-16 15:30:00,17,6,-3,11,automne,15h-18h,384.0,17.4,4.35,-1.5,0,17.0,1.0,1
2019-11-16 16:30:00,17,6,-5,11,automne,15h-18h,373.0,18.8,4.44,0.6,0,17.0,0.0,1
2019-11-16 17:30:00,17,6,-2,11,automne,15h-18h,378.0,20.4,4.93,2.4,0,17.0,0.0,1
2019-11-16 18:30:00,23,9,-6,11,automne,18h-21h,374.0,10.5,2.57,-2.2,0,17.0,1.0,1
2019-11-16 19:30:00,23,9,-11,11,automne,18h-21h,384.0,7.1,1.85,6.6,0,23.0,0.0,1
2019-11-16 20:30:00,23,9,-5,11,automne,18h-21h,395.0,9.5,2.69,5.2,0,23.0,0.0,1
2019-11-16 21:30:00,20,7,-1,11,automne,21h-24h,382.0,11.0,2.87,2.9,0,23.0,0.0,1
2019-11-16 22:30:00,20,7,-1,11,automne,21h-24h,401.0,7.1,2.11,-4.0,0,20.0,1.0,1
2019-11-16 23:30:00,20,7,-3,11,automne,21h-24h,410.0,7.6,2.35,-3.6,0,20.0,1.0,1
2019-11-17 00:30:00,13,5,-6,11,automne,00h-03h,413.0,8.5,2.64,0.5,0,20.0,0.0,1
2019-11-17 01:30:00,13,5,-6,11,automne,00h-03h,419.0,7.3,2.33,-0.6,0,13.0,1.0,1
2019-11-17 02:30:00,13,5,-6,11,automne,00h-03h,431.0,5.6,1.9,-1.5,0,13.0,1.0,1
2019-11-17 03:30:00,10,4,-8,11,automne,03h-06h,442.0,4.4,1.57,0.1,0,13.0,0.0,1
2019-11-17 04:30:00,10,4,-9,11,automne,03h-06h,444.0,4.2,1.51,0.2,0,10.0,0.0,1
2019-11-17 05:30:00,10,4,-9,11,automne,03h-06h,443.0,4.6,1.63,-0.6,0,10.0,1.0,1
2019-11-17 06:30:00,7,3,-10,11,automne,06h-09h,445.0,4.3,1.56,-0.7,0,10.0,1.0,1
2019-11-17 07:30:00,7,3,-11,11,automne,06h-09h,457.0,3.6,1.36,0.2,0,7.0,0.0,1
2019-11-17 08:30:00,7,3,-10,11,automne,06h-09h,446.0,3.5,1.27,1.5,0,7.0,0.0,1
2019-11-17 09:30:00,0,0,-11,11,automne,09h-12h,442.0,3.2,1.14,2.4,0,7.0,0.0,0
2019-11-17 10:30:00,0,0,-12,11,automne,09h-12h,441.0,3.0,1.06,2.3,0,0.0,0.0,0
2019-11-17 11:30:00,0,0,-13,11,automne,09h-12h,440.0,3.3,1.16,1.3,0,0.0,0.0,0
2019-11-17 12:30:00,3,2,-13,11,automne,12h-15h,435.0,3.1,1.05,1.1,0,0.0,0.0,0
2019-11-17 13:30:00,3,2,-11,11,automne,12h-15h,431.0,3.2,1.06,0.1,0,3.0,0.0,0
2019-11-17 14:30:00,3,2,-10,11,automne,12h-15h,428.0,3.5,1.16,-0.3,0,3.0,1.0,0
2019-11-17 15:30:00,3,2,-9,11,automne,15h-18h,416.0,2.7,0.83,0.1,0,3.0,0.0,0
2019-11-17 16:30:00,3,2,-7,11,automne,15h-18h,404.0,4.3,1.26,2.1,0,3.0,0.0,0
2019-11-17 17:30:00,3,2,-5,11,automne,15h-18h,396.0,4.9,1.36,0.7,0,3.0,0.0,0
2019-11-17 18:30:00,13,5,-5,11,automne,18h-21h,383.0,5.5,1.42,0.1,0,3.0,0.0,1
2019-11-17 19:30:00,13,5,-5,11,automne,18h-21h,384.0,5.3,1.39,-1.3,0,13.0,1.0,1
2019-11-17 20:30:00,13,5,-8,11,automne,18h-21h,383.0,6.4,1.65,-2.6,0,13.0,1.0,1
2019-11-17 21:30:00,27,12,-10,11,automne,21h-24h,380.0,6.4,1.62,-2.1,0,13.0,1.0,1
2019-11-17 22:30:00,27,12,-9,11,automne,21h-24h,373.0,6.9,1.69,0.3,0,27.0,0.0,1
2019-11-17 23:30:00,27,12,-6,11,automne,21h-24h,364.0,6.1,1.41,1.6,0,27.0,0.0,1
2019-11-18 00:30:00,0,0,-3,11,automne,00h-03h,355.0,6.1,1.34,1.2,0,27.0,0.0,0
2019-11-18 01:30:00,0,0,-2,11,automne,00h-03h,354.0,6.1,1.33,0.9,0,0.0,0.0,0
2019-11-18 02:30:00,0,0,-2,11,automne,00h-03h,356.0,6.6,1.46,1.0,0,0.0,0.0,0
2019-11-18 03:30:00,0,0,-2,11,automne,03h-06h,358.0,6.4,1.44,-0.2,0,0.0,1.0,0
2019-11-18 04:30:00,0,0,-4,11,automne,03h-06h,363.0,6.2,1.42,-0.6,0,0.0,1.0,0
2019-11-18 05:30:00,0,0,-4,11,automne,03h-06h,368.0,6.4,1.52,0.7,0,0.0,0.0,0
2019-11-18 06:30:00,0,0,-4,11,automne,06h-09h,367.0,6.6,1.55,0.1,0,0.0,0.0,0
2019-11-18 07:30:00,0,0,-3,11,automne,06h-09h,369.0,6.7,1.58,-0.2,0,0.0,1.0,0
2019-11-18 08:30:00,0,0,-5,11,automne,06h-09h,369.0,6.3,1.51,0.7,0,0.0,0.0,0
2019-11-18 09:30:00,0,0,-5,11,automne,09h-12h,367.0,6.7,1.61,0.6,0,0.0,0.0,0
2019-11-18 10:30:00,0,0,-6,11,automne,09h-12h,366.0,6.9,1.65,0.0,0,0.0,0.0,0
2019-11-18 11:30:00,0,0,-4,11,automne,09h-12h,365.0,7.0,1.64,1.4,0,0.0,0.0,0
2019-11-18 12:30:00,0,0,-3,11,automne,12h-15h,365.0,6.9,1.61,1.4,0,0.0,0.0,0
2019-11-18 13:30:00,0,0,-2,11,automne,12h-15h,369.0,7.6,1.83,1.3,0,0.0,0.0,0
2019-11-18 14:30:00,0,0,-2,11,automne,12h-15h,368.0,7.6,1.84,1.0,0,0.0,0.0,0
2019-11-18 15:30:00,0,0,-3,11,automne,15h-18h,366.0,7.7,1.83,1.6,0,0.0,0.0,0
2019-11-18 16:30:00,0,0,-3,11,automne,15h-18h,369.0,7.2,1.72,1.6,0,0.0,0.0,0
2019-11-18 17:30:00,0,0,-2,11,automne,15h-18h,363.0,7.0,1.63,-0.3,0,0.0,1.0,0
2019-11-18 18:30:00,3,2,-4,11,automne,18h-21h,362.0,7.0,1.64,1.2,0,0.0,0.0,0
2019-11-18 19:30:00,3,2,-4,11,automne,18h-21h,365.0,7.0,1.66,-0.1,0,3.0,1.0,0
2019-11-18 20:30:00,3,2,-6,11,automne,18h-21h,361.0,6.4,1.48,1.4,0,3.0,0.0,0
2019-11-18 21:30:00,0,0,-5,11,automne,21h-24h,359.0,6.4,1.47,-0.0,0,3.0,0.0,0
2019-11-18 22:30:00,0,0,-4,11,automne,21h-24h,352.0,6.3,1.4,1.4,0,0.0,0.0,0
