timestamp,solar_wind_speed,solar_wind_density,bz_component,sunspot_number,month,season,hour_interval,is_solar_maximum,kp_previous_interval,bz_negative,kp_index,ap_index,aurora_visible
2020-03-12 15:00:00,341.0,9.7,-0.6,0,3,printemps,15h-18h,0,2.0,1.0,2.0,7.0,0
2020-03-12 18:00:00,350.0,9.2,-4.4,0,3,printemps,18h-21h,0,2.0,1.0,3.0,7.0,0
2020-03-12 21:00:00,353.0,6.0,3.1,0,3,printemps,21h-24h,0,3.0,0.0,1.0,7.0,0
2020-03-13 00:00:00,381.0,3.2,2.7,0,3,printemps,00h-03h,0,1.0,0.0,2.0,7.0,0
2020-03-13 03:00:00,380.0,6.8,0.3,0,3,printemps,03h-06h,0,2.0,0.0,3.0,7.0,0
2020-03-13 06:00:00,376.0,6.0,-0.1,0,3,printemps,06h-09h,0,3.0,1.0,2.0,7.0,0
2020-03-13 09:00:00,432.0,5.3,-1.0,0,3,printemps,09h-12h,0,2.0,1.0,2.0,7.0,0
2020-03-13 12:00:00,442.0,4.8,1.7,0,3,printemps,12h-15h,0,2.0,0.0,1.0,7.0,0
2020-03-13 15:00:00,428.0,3.2,-0.3,0,3,printemps,15h-18h,0,1.0,1.0,1.0,7.0,0
2020-03-13 18:00:00,418.0,2.3,0.4,0,3,printemps,18h-21h,0,1.0,0.0,1.0,7.0,0
2020-03-13 21:00:00,426.0,1.4,0.9,0,3,printemps,21h-24h,0,1.0,0.0,1.0,7.0,0
2020-03-14 00:00:00,408.0,2.3,0.7,0,3,printemps,00h-03h,0,1.0,0.0,0.0,3.0,0
2020-03-14 03:00:00,405.0,2.3,0.8,0,3,printemps,03h-06h,0,0.0,0.0,0.0,3.0,0
2020-03-14 06:00:00,394.0,2.6,0.3,0,3,printemps,06h-09h,0,0.0,0.0,1.0,3.0,0
2020-03-14 09:00:00,394.0,3.5,-1.1,0,3,printemps,09h-12h,0,1.0,1.0,1.0,3.0,0
2020-03-14 12:00:00,390.0,3.2,-0.1,0,3,printemps,12h-15h,0,1.0,1.0,1.0,3.0,0
2020-03-14 15:00:00,368.0,2.9,-1.0,0,3,printemps,15h-18h,0,1.0,1.0,1.0,3.0,0
2020-03-14 18:00:00,365.0,2.9,-0.5,0,3,printemps,18h-21h,0,1.0,1.0,1.0,3.0,0
2020-03-14 21:00:00,370.0,3.2,-0.5,0,3,printemps,21h-24h,0,1.0,1.0,1.0,3.0,0
2020-03-15 00:00:00,366.0,3.6,0.0,0,3,printemps,00h-03h,0,1.0,0.0,0.0,5.0,0
2020-03-15 03:00:00,356.0,3.9,0.6,0,3,printemps,03h-06h,0,0.0,0.0,1.0,5.0,0
2020-03-15 06:00:00,352.0,3.9,0.4,0,3,printemps,06h-09h,0,1.0,0.0,1.0,5.0,0
2020-03-15 09:00:00,361.0,4.4,0.4,0,3,printemps,09h-12h,0,1.0,0.0,2.0,5.0,0
2020-03-15 12:00:00,351.0,4.4,0.0,0,3,printemps,12h-15h,0,2.0,0.0,2.0,5.0,0
2020-03-15 15:00:00,363.0,6.8,0.4,0,3,printemps,15h-18h,0,2.0,0.0,1.0,5.0,0
2020-03-15 18:00:00,379.0,10.7,-1.4,0,3,printemps,18h-21h,0,1.0,1.0,2.0,5.0,0
2020-03-15 21:00:00,374.0,10.5,1.2,0,3,printemps,21h-24h,0,2.0,0.0,2.0,5.0,0
2020-03-16 00:00:00,367.0,8.9,-1.6,0,3,printemps,00h-03h,0,2.0,1.0,3.0,7.0,0
2020-03-16 03:00:00,346.0,8.5,-0.5,0,3,printemps,03h-06h,0,3.0,1.0,1.0,7.0,0
2020-03-16 06:00:00,340.0,12.1,0.4,0,3,printemps,06h-09h,0,1.0,0.0,1.0,7.0,0
2020-03-16 09:00:00,325.0,14.0,0.7,0,3,printemps,09h-12h,0,1.0,0.0,2.0,7.0,0
2020-03-16 12:00:00,345.0,6.4,-2.6,0,3,printemps,12h-15h,0,2.0,1.0,2.0,7.0,0
2020-03-16 15:00:00,363.0,8.1,-1.4,0,3,printemps,15h-18h,0,2.0,1.0,2.0,7.0,0
2020-03-16 18:00:00,348.0,10.8,-1.8,0,3,printemps,18h-21h,0,2.0,1.0,2.0,7.0,0
2020-03-16 21:00:00,347.0,14.8,-0.6,0,3,printemps,21h-24h,0,2.0,1.0,1.0,7.0,0
2020-03-17 00:00:00,346.0,12.0,1.3,0,3,printemps,00h-03h,0,1.0,0.0,2.0,6.0,0
2020-03-17 03:00:00,337.0,6.8,3.8,0,3,printemps,03h-06h,0,2.0,0.0,1.0,6.0,0
2020-03-17 06:00:00,353.0,7.3,1.0,0,3,printemps,06h-09h,0,1.0,0.0,2.0,6.0,0
2020-03-17 09:00:00,392.0,5.0,-1.1,0,3,printemps,09h-12h,0,2.0,1.0,2.0,6.0,0
2020-03-17 12:00:00,420.0,3.6,-1.0,0,3,printemps,12h-15h,0,2.0,1.0,1.0,6.0,0
2020-03-17 15:00:00,409.0,4.1,-1.6,0,3,printemps,15h-18h,0,1.0,1.0,2.0,6.0,0
2020-03-17 18:00:00,409.0,3.9,0.4,0,3,printemps,18h-21h,0,2.0,0.0,1.0,6.0,0
2020-03-17 21:00:00,410.0,4.0,0.7,0,3,printemps,21h-24h,0,1.0,0.0,2.0,6.0,0
2020-03-18 00:00:00,388.0,4.0,1.1,3,3,printemps,00h-03h,0,2.0,0.0,1.0,6.0,0
2020-03-18 03:00:00,395.0,5.2,0.8,3,3,printemps,03h-06h,0,1.0,0.0,1.0,6.0,0
2020-03-18 06:00:00,378.0,4.9,-0.8,3,3,printemps,06h-09h,0,1.0,1.0,1.0,6.0,0
2020-03-18 09:00:00,378.0,5.4,-1.3,3,3,printemps,09h-12h,0,1.0,1.0,1.0,6.0,0
2020-03-18 12:00:00,410.0,5.5,2.1,3,3,printemps,12h-15h,0,1.0,0.0,2.0,6.0,0
2020-03-18 15:00:00,394.0,4.4,1.1,3,3,printemps,15h-18h,0,2.0,0.0,2.0,6.0,0
2020-03-18 18:00:00,395.0,5.0,-1.9,3,3,printemps,18h-21h,0,2.0,1.0,3.0,6.0,0
2020-03-18 21:00:00,418.0,6.5,0.7,3,3,printemps,21h-24h,0,3.0,0.0,2.0,6.0,0
2020-03-19 00:00:00,418.0,8.3,-3.5,0,3,printemps,00h-03h,0,2.0,1.0,4.0,12.0,0
2020-03-19 03:00:00,448.0,5.2,-1.3,0,3,printemps,03h-06h,0,4.0,1.0,3.0,12.0,0
2020-03-19 06:00:00,474.0,5.3,-0.7,0,3,printemps,06h-09h,0,3.0,1.0,3.0,12.0,0
2020-03-19 09:00:00,502.0,6.8,0.0,0,3,printemps,09h-12h,0,3.0,0.0,2.0,12.0,0
2020-03-19 12:00:00,503.0,4.3,-1.0,0,3,printemps,12h-15h,0,2.0,1.0,3.0,12.0,0
2020-03-19 15:00:00,479.0,2.9,0.2,0,3,printemps,15h-18h,0,3.0,0.0,2.0,12.0,0
2020-03-19 18:00:00,495.0,2.6,-0.6,0,3,printemps,18h-21h,0,2.0,1.0,1.0,12.0,0
2020-03-19 21:00:00,498.0,2.8,-0.2,0,3,printemps,21h-24h,0,1.0,1.0,1.0,12.0,0
2020-03-20 00:00:00,486.0,3.0,-0.1,0,3,printemps,00h-03h,0,1.0,1.0,3.0,7.0,0
2020-03-20 03:00:00,468.0,3.3,-0.6,0,3,printemps,03h-06h,0,3.0,1.0,1.0,7.0,0
2020-03-20 06:00:00,437.0,2.7,-0.5,0,3,printemps,06h-09h,0,1.0,1.0,2.0,7.0,0
2020-03-20 09:00:00,426.0,2.7,0.5,0,3,printemps,09h-12h,0,2.0,0.0,0.0,7.0,0
2020-03-20 12:00:00,416.0,3.5,-0.4,0,3,printemps,12h-15h,0,0.0,1.0,1.0,7.0,0
2020-03-20 15:00:00,410.0,5.2,-1.3,0,3,printemps,15h-18h,0,1.0,1.0,2.0,7.0,0
2020-03-20 18:00:00,395.0,5.1,-1.0,0,3,printemps,18h-21h,0,2.0,1.0,2.0,7.0,0
2020-03-20 21:00:00,414.0,5.2,-1.9,0,3,printemps,21h-24h,0,2.0,1.0,3.0,7.0,0
2020-03-21 00:00:00,395.0,3.6,-0.5,0,3,printemps,00h-03h,0,3.0,1.0,2.0,8.0,0
2020-03-21 03:00:00,463.0,4.7,3.5,0,3,printemps,03h-06h,0,2.0,0.0,2.0,8.0,0
2020-03-21 06:00:00,494.0,4.3,-1.3,0,3,printemps,06h-09h,0,2.0,1.0,3.0,8.0,0
2020-03-21 09:00:00,507.0,3.5,0.6,0,3,printemps,09h-12h,0,3.0,0.0,2.0,8.0,0
2020-03-21 12:00:00,499.0,3.1,-0.9,0,3,printemps,12h-15h,0,2.0,1.0,2.0,8.0,0
2020-03-21 15:00:00,474.0,3.2,0.6,0,3,printemps,15h-18h,0,2.0,0.0,2.0,8.0,0
2020-03-21 18:00:00,456.0,3.1,-0.4,0,3,printemps,18h-21h,0,2.0,1.0,1.0,8.0,0
2020-03-21 21:00:00,432.0,3.6,0.5,0,3,printemps,21h-24h,0,1.0,0.0,2.0,8.0,0
2020-03-22 00:00:00,432.0,5.1,1.6,0,3,printemps,00h-03h,0,2.0,0.0,3.0,7.0,0
2020-03-22 03:00:00,439.0,4.6,0.3,0,3,printemps,03h-06h,0,3.0,0.0,2.0,7.0,0
2020-03-22 06:00:00,441.0,3.9,0.2,0,3,printemps,06h-09h,0,2.0,0.0,1.0,7.0,0
2020-03-22 09:00:00,466.0,5.1,0.1,0,3,printemps,09h-12h,0,1.0,0.0,2.0,7.0,0
2020-03-22 12:00:00,462.0,4.7,1.4,0,3,printemps,12h-15h,0,2.0,0.0,2.0,7.0,0
2020-03-22 15:00:00,449.0,3.8,-0.3,0,3,printemps,15h-18h,0,2.0,1.0,2.0,7.0,0
2020-03-22 18:00:00,442.0,4.5,0.5,0,3,printemps,18h-21h,0,2.0,0.0,2.0,7.0,0
2020-03-22 21:00:00,444.0,3.8,0.8,0,3,printemps,21h-24h,0,2.0,0.0,2.0,7.0,0
2020-03-23 00:00:00,454.0,6.3,-0.3,0,3,printemps,00h-03h,0,2.0,1.0,3.0,12.0,0
2020-03-23 03:00:00,459.0,7.5,-1.8,0,3,printemps,03h-06h,0,3.0,1.0,3.0,12.0,0
2020-03-23 06:00:00,439.0,3.6,1.1,0,3,printemps,06h-09h,0,3.0,0.0,1.0,12.0,0
2020-03-23 09:00:00,454.0,4.8,1.2,0,3,printemps,09h-12h,0,1.0,0.0,3.0,12.0,0
2020-03-23 12:00:00,511.0,3.5,0.3,0,3,printemps,12h-15h,0,3.0,0.0,3.0,12.0,0
2020-03-23 15:00:00,509.0,5.1,-0.7,0,3,printemps,15h-18h,0,3.0,1.0,2.0,12.0,0
2020-03-23 18:00:00,486.0,4.2,-0.8,0,3,printemps,18h-21h,0,2.0,1.0,3.0,12.0,0
2020-03-23 21:00:00,501.0,3.1,-1.0,0,3,printemps,21h-24h,0,3.0,1.0,2.0,12.0,0
2020-03-24 00:00:00,452.0,2.8,-0.9,0,3,printemps,00h-03h,0,2.0,1.0,3.0,4.0,0
2020-03-24 03:00:00,473.0,3.0,0.7,0,3,printemps,03h-06h,0,3.0,0.0,2.0,4.0,0
2020-03-24 06:00:00,466.0,3.0,-0.7,0,3,printemps,06h-09h,0,2.0,1.0,2.0,4.0,0
2020-03-24 09:00:00,456.0,3.2,1.0,0,3,printemps,09h-12h,0,2.0,0.0,1.0,4.0,0
2020-03-24 12:00:00,437.0,3.1,-0.5,0,3,printemps,12h-15h,0,1.0,1.0,1.0,4.0,0
2020-03-24 15:00:00,431.0,3.3,0.8,0,3,printemps,15h-18h,0,1.0,0.0,0.0,4.0,0
2020-03-24 18:00:00,414.0,3.3,0.2,0,3,printemps,18h-21h,0,0.0,0.0,0.0,4.0,0
2020-03-24 21:00:00,408.0,3.5,0.0,0,3,printemps,21h-24h,0,0.0,0.0,0.0,4.0,0
2020-03-25 00:00:00,400.0,3.4,-0.4,0,3,printemps,00h-03h,0,0.0,1.0,2.0,4.0,0
2020-03-25 03:00:00,414.0,3.9,2.0,0,3,printemps,03h-06h,0,2.0,0.0,0.0,4.0,0
2020-03-25 06:00:00,397.0,3.6,1.3,0,3,printemps,06h-09h,0,0.0,0.0,0.0,4.0,0
2020-03-25 09:00:00,394.0,3.6,-0.1,0,3,printemps,09h-12h,0,0.0,1.0,1.0,4.0,0
2020-03-25 12:00:00,393.0,4.2,1.0,0,3,printemps,12h-15h,0,1.0,0.0,1.0,4.0,0
2020-03-25 15:00:00,391.0,4.0,0.0,0,3,printemps,15h-18h,0,1.0,0.0,0.0,4.0,0
2020-03-25 18:00:00,385.0,4.3,-1.8,0,3,printemps,18h-21h,0,0.0,1.0,0.0,4.0,0
2020-03-25 21:00:00,383.0,4.3,-2.3,0,3,printemps,21h-24h,0,0.0,1.0,2.0,4.0,0
2020-03-26 00:00:00,371.0,4.0,0.3,0,3,printemps,00h-03h,0,2.0,0.0,1.0,5.0,0
2020-03-26 03:00:00,364.0,4.6,1.1,0,3,printemps,03h-06h,0,1.0,0.0,1.0,5.0,0
2020-03-26 06:00:00,400.0,4.2,-0.2,0,3,printemps,06h-09h,0,1.0,1.0,1.0,5.0,0
2020-03-26 09:00:00,386.0,4.8,-0.3,0,3,printemps,09h-12h,0,1.0,1.0,1.0,5.0,0
2020-03-26 12:00:00,385.0,5.1,-1.3,0,3,printemps,12h-15h,0,1.0,1.0,2.0,5.0,0
2020-03-26 15:00:00,400.0,7.0,-0.3,0,3,printemps,15h-18h,0,2.0,1.0,2.0,5.0,0
2020-03-26 18:00:00,394.0,3.9,2.8,0,3,printemps,18h-21h,0,2.0,0.0,1.0,5.0,0
2020-03-26 21:00:00,423.0,6.3,-2.2,0,3,printemps,21h-24h,0,1.0,1.0,3.0,5.0,0
2020-03-27 00:00:00,409.0,5.8,0.8,0,3,printemps,00h-03h,0,3.0,0.0,2.0,5.0,0
2020-03-27 03:00:00,404.0,5.2,-0.7,0,3,printemps,03h-06h,0,2.0,1.0,2.0,5.0,0
2020-03-27 06:00:00,403.0,5.0,-0.4,0,3,printemps,06h-09h,0,2.0,1.0,1.0,5.0,0
2020-03-27 09:00:00,395.0,4.3,0.0,0,3,printemps,09h-12h,0,1.0,0.0,1.0,5.0,0
2020-03-27 12:00:00,392.0,3.5,-1.4,0,3,printemps,12h-15h,0,1.0,1.0,1.0,5.0,0
2020-03-27 15:00:00,392.0,3.1,-0.2,0,3,printemps,15h-18h,0,1.0,1.0,2.0,5.0,0
2020-03-27 18:00:00,408.0,4.3,-1.1,0,3,printemps,18h-21h,0,2.0,1.0,2.0,5.0,0
2020-03-27 21:00:00,405.0,4.8,0.7,0,3,printemps,21h-24h,0,2.0,0.0,0.0,5.0,0
2020-03-28 00:00:00,396.0,4.9,1.2,0,3,printemps,00h-03h,0,0.0,0.0,0.0,5.0,0
2020-03-28 03:00:00,363.0,4.2,2.2,0,3,printemps,03h-06h,0,0.0,0.0,1.0,5.0,0
2020-03-28 06:00:00,370.0,5.5,0.1,0,3,printemps,06h-09h,0,1.0,0.0,1.0,5.0,0
2020-03-28 09:00:00,372.0,6.8,-2.2,0,3,printemps,09h-12h,0,1.0,1.0,2.0,5.0,0
2020-03-28 12:00:00,358.0,7.5,-0.3,0,3,printemps,12h-15h,0,2.0,1.0,2.0,5.0,0
2020-03-28 15:00:00,364.0,6.4,2.4,0,3,printemps,15h-18h,0,2.0,0.0,0.0,5.0,0
2020-03-28 18:00:00,364.0,5.7,-0.2,0,3,printemps,18h-21h,0,0.0,1.0,1.0,5.0,0
2020-03-28 21:00:00,389.0,5.4,-2.4,0,3,printemps,21h-24h,0,1.0,1.0,2.0,5.0,0
2020-03-29 00:00:00,387.0,5.1,2.4,0,3,printemps,00h-03h,0,2.0,0.0,1.0,7.0,0
2020-03-29 03:00:00,394.0,3.8,-0.3,0,3,printemps,03h-06h,0,1.0,1.0,0.0,7.0,0
2020-03-29 06:00:00,401.0,4.6,0.5,0,3,printemps,06h-09h,0,0.0,0.0,2.0,7.0,0
2020-03-29 09:00:00,415.0,5.7,2.9,0,3,printemps,09h-12h,0,2.0,0.0,2.0,7.0,0
2020-03-29 12:00:00,410.0,7.3,-2.1,0,3,printemps,12h-15h,0,2.0,1.0,3.0,7.0,0
2020-03-29 15:00:00,409.0,5.4,-2.4,0,3,printemps,15h-18h,0,3.0,1.0,2.0,7.0,0
2020-03-29 18:00:00,389.0,5.2,-2.1,0,3,printemps,18h-21h,0,2.0,1.0,1.0,7.0,0
2020-03-29 21:00:00,396.0,3.9,-0.9,0,3,printemps,21h-24h,0,1.0,1.0,1.0,7.0,0
2020-03-30 00:00:00,386.0,4.5,0.7,3,3,printemps,00h-03h,0,1.0,0.0,2.0,11.0,0
2020-03-30 03:00:00,388.0,7.7,-0.2,3,3,printemps,03h-06h,0,2.0,1.0,2.0,11.0,0
2020-03-30 06:00:00,369.0,5.2,0.9,3,3,printemps,06h-09h,0,2.0,0.0,2.0,11.0,0
2020-03-30 09:00:00,363.0,7.7,-0.2,3,3,printemps,09h-12h,0,2.0,1.0,1.0,11.0,0
2020-03-30 12:00:00,351.0,5.4,-0.6,3,3,printemps,12h-15h,0,1.0,1.0,1.0,11.0,0
2020-03-30 15:00:00,410.0,3.3,0.8,3,3,printemps,15h-18h,0,1.0,0.0,3.0,11.0,0
2020-03-30 18:00:00,509.0,4.3,-2.8,3,3,printemps,18h-21h,0,3.0,1.0,3.0,11.0,0
2020-03-30 21:00:00,487.0,5.2,0.2,3,3,printemps,21h-24h,0,3.0,0.0,4.0,11.0,0
2020-03-31 00:00:00,512.0,4.3,-2.7,11,3,printemps,00h-03h,0,4.0,1.0,4.0,3.0,0
2020-03-31 03:00:00,502.0,4.9,0.2,11,3,printemps,03h-06h,0,4.0,0.0,4.0,3.0,0
2020-03-31 06:00:00,486.0,4.2,-2.8,11,3,printemps,06h-09h,0,4.0,1.0,4.0,3.0,0
2020-03-31 09:00:00,473.0,6.1,1.9,11,3,printemps,09h-12h,0,4.0,0.0,2.0,3.0,0
2020-03-31 12:00:00,482.0,6.5,-2.3,11,3,printemps,12h-15h,0,2.0,1.0,3.0,3.0,0
2020-03-31 15:00:00,531.0,4.0,0.5,11,3,printemps,15h-18h,0,3.0,0.0,2.0,3.0,0
2020-03-31 18:00:00,513.0,2.8,-0.3,11,3,printemps,18h-21h,0,2.0,1.0,2.0,3.0,0
2020-03-31 21:00:00,507.0,3.7,-2.2,11,3,printemps,21h-24h,0,2.0,1.0,2.0,3.0,0
2020-04-01 00:00:00,502.0,3.2,-1.1,13,4,printemps,00h-03h,0,2.0,1.0,2.0,6.0,0
2020-04-01 03:00:00,469.0,3.3,-2.0,13,4,printemps,03h-06h,0,2.0,1.0,3.0,6.0,0
2020-04-01 06:00:00,489.0,3.4,-0.2,13,4,printemps,06h-09h,0,3.0,1.0,2.0,6.0,0
2020-04-01 09:00:00,461.0,2.5,2.1,13,4,printemps,09h-12h,0,2.0,0.0,1.0,6.0,0
2020-04-01 12:00:00,451.0,3.1,1.1,13,4,printemps,12h-15h,0,1.0,0.0,1.0,6.0,0
2020-04-01 15:00:00,452.0,3.2,-0.4,13,4,printemps,15h-18h,0,1.0,1.0,1.0,6.0,0
2020-04-01 18:00:00,436.0,3.3,0.6,13,4,printemps,18h-21h,0,1.0,0.0,1.0,6.0,0
2020-04-01 21:00:00,422.0,3.4,-0.5,13,4,printemps,21h-24h,0,1.0,1.0,2.0,6.0,0
2020-04-02 00:00:00,406.0,3.3,-0.4,13,4,printemps,00h-03h,0,2.0,1.0,1.0,7.0,0
2020-04-02 03:00:00,418.0,3.7,-1.7,13,4,printemps,03h-06h,0,1.0,1.0,2.0,7.0,0
2020-04-02 06:00:00,423.0,3.7,-1.9,13,4,printemps,06h-09h,0,2.0,1.0,2.0,7.0,0
2020-04-02 09:00:00,414.0,3.9,2.3,13,4,printemps,09h-12h,0,2.0,0.0,2.0,7.0,0
2020-04-02 12:00:00,414.0,3.7,0.4,13,4,printemps,12h-15h,0,2.0,0.0,1.0,7.0,0
2020-04-02 15:00:00,407.0,3.1,1.1,13,4,printemps,15h-18h,0,1.0,0.0,0.0,7.0,0
2020-04-02 18:00:00,406.0,4.2,0.1,13,4,printemps,18h-21h,0,0.0,0.0,2.0,7.0,0
2020-04-02 21:00:00,423.0,6.0,-2.0,13,4,printemps,21h-24h,0,2.0,1.0,3.0,7.0,0
2020-04-03 00:00:00,392.0,4.7,0.9,13,4,printemps,00h-03h,0,3.0,0.0,3.0,9.0,0
2020-04-03 03:00:00,386.0,3.1,0.5,13,4,printemps,03h-06h,0,3.0,0.0,2.0,9.0,0
2020-04-03 06:00:00,398.0,3.0,-0.1,13,4,printemps,06h-09h,0,2.0,1.0,1.0,9.0,0
2020-04-03 09:00:00,382.0,2.8,1.1,13,4,printemps,09h-12h,0,1.0,0.0,1.0,9.0,0
2020-04-03 12:00:00,385.0,3.1,1.5,13,4,printemps,12h-15h,0,1.0,0.0,1.0,9.0,0
2020-04-03 15:00:00,420.0,3.3,0.0,13,4,printemps,15h-18h,0,1.0,0.0,2.0,9.0,0
2020-04-03 18:00:00,422.0,5.7,1.4,13,4,printemps,18h-21h,0,2.0,0.0,2.0,9.0,0
2020-04-03 21:00:00,431.0,6.8,-4.3,13,4,printemps,21h-24h,0,2.0,1.0,4.0,9.0,0
2020-04-04 00:00:00,428.0,6.6,0.0,13,4,printemps,00h-03h,0,4.0,0.0,2.0,5.0,0
2020-04-04 03:00:00,414.0,4.2,1.6,13,4,printemps,03h-06h,0,2.0,0.0,1.0,5.0,0
2020-04-04 06:00:00,431.0,4.6,-1.6,13,4,printemps,06h-09h,0,1.0,1.0,0.0,5.0,0
2020-04-04 09:00:00,431.0,4.5,-2.3,13,4,printemps,09h-12h,0,0.0,1.0,2.0,5.0,0
2020-04-04 12:00:00,423.0,3.0,1.6,13,4,printemps,12h-15h,0,2.0,0.0,0.0,5.0,0
2020-04-04 15:00:00,416.0,3.1,0.7,13,4,printemps,15h-18h,0,0.0,0.0,0.0,5.0,0
2020-04-04 18:00:00,422.0,3.2,-1.7,13,4,printemps,18h-21h,0,0.0,1.0,2.0,5.0,0
2020-04-04 21:00:00,422.0,4.2,-2.1,13,4,printemps,21h-24h,0,2.0,1.0,2.0,5.0,0
2020-04-05 00:00:00,417.0,6.3,-3.4,0,4,printemps,00h-03h,0,2.0,1.0,2.0,5.0,0
2020-04-05 03:00:00,432.0,7.1,2.0,0,4,printemps,03h-06h,0,2.0,0.0,2.0,5.0,0
2020-04-05 06:00:00,430.0,6.7,1.3,0,4,printemps,06h-09h,0,2.0,0.0,1.0,5.0,0
2020-04-05 09:00:00,441.0,3.8,-1.5,0,4,printemps,09h-12h,0,1.0,1.0,1.0,5.0,0
2020-04-05 12:00:00,425.0,3.1,0.4,0,4,printemps,12h-15h,0,1.0,0.0,1.0,5.0,0
2020-04-05 15:00:00,418.0,3.0,-2.2,0,4,printemps,15h-18h,0,1.0,1.0,1.0,5.0,0
2020-04-05 18:00:00,395.0,3.1,-0.4,0,4,printemps,18h-21h,0,1.0,1.0,0.0,5.0,0
2020-04-05 21:00:00,382.0,3.5,1.0,0,4,printemps,21h-24h,0,0.0,0.0,1.0,5.0,0
2020-04-06 00:00:00,377.0,3.7,-0.1,0,4,printemps,00h-03h,0,1.0,1.0,1.0,3.0,0
2020-04-06 03:00:00,375.0,4.3,-0.5,0,4,printemps,03h-06h,0,1.0,1.0,1.0,3.0,0
2020-04-06 06:00:00,364.0,4.6,0.4,0,4,printemps,06h-09h,0,1.0,0.0,1.0,3.0,0
2020-04-06 09:00:00,357.0,4.6,-0.2,0,4,printemps,09h-12h,0,1.0,1.0,1.0,3.0,0
2020-04-06 12:00:00,353.0,4.5,0.7,0,4,printemps,12h-15h,0,1.0,0.0,1.0,3.0,0
2020-04-06 15:00:00,339.0,3.3,2.3,0,4,printemps,15h-18h,0,1.0,0.0,0.0,3.0,0
2020-04-06 18:00:00,334.0,3.5,1.0,0,4,printemps,18h-21h,0,0.0,0.0,0.0,3.0,0
2020-04-06 21:00:00,335.0,3.6,2.4,0,4,printemps,21h-24h,0,0.0,0.0,0.0,3.0,0
2020-04-07 00:00:00,349.0,3.7,1.7,0,4,printemps,00h-03h,0,0.0,0.0,0.0,4.0,0
2020-04-07 03:00:00,336.0,4.0,1.5,0,4,printemps,03h-06h,0,0.0,0.0,0.0,4.0,0
2020-04-07 06:00:00,332.0,6.2,-0.5,0,4,printemps,06h-09h,0,0.0,1.0,0.0,4.0,0
2020-04-07 09:00:00,319.0,5.0,0.1,0,4,printemps,09h-12h,0,0.0,0.0,1.0,4.0,0
2020-04-07 12:00:00,301.0,3.6,-0.4,0,4,printemps,12h-15h,0,1.0,1.0,1.0,4.0,0
2020-04-07 15:00:00,296.0,3.6,1.5,0,4,printemps,15h-18h,0,1.0,0.0,0.0,4.0,0
2020-04-07 18:00:00,303.0,5.9,-2.4,0,4,printemps,18h-21h,0,0.0,1.0,2.0,4.0,0
2020-04-07 21:00:00,307.0,12.5,-3.1,0,4,printemps,21h-24h,0,2.0,1.0,2.0,4.0,0
2020-04-08 00:00:00,327.0,15.2,2.4,0,4,printemps,00h-03h,0,2.0,0.0,2.0,13.0,0
2020-04-08 03:00:00,350.0,18.7,-3.8,0,4,printemps,03h-06h,0,2.0,1.0,3.0,13.0,0
2020-04-08 06:00:00,357.0,18.0,1.3,0,4,printemps,06h-09h,0,3.0,0.0,3.0,13.0,0
2020-04-08 09:00:00,369.0,9.0,-5.2,0,4,printemps,09h-12h,0,3.0,1.0,2.0,13.0,0
2020-04-08 12:00:00,401.0,12.9,-0.8,0,4,printemps,12h-15h,0,2.0,1.0,3.0,13.0,0
2020-04-08 15:00:00,427.0,8.2,-0.6,0,4,printemps,15h-18h,0,3.0,1.0,3.0,13.0,0
2020-04-08 18:00:00,466.0,4.7,2.0,0,4,printemps,18h-21h,0,3.0,0.0,2.0,13.0,0
2020-04-08 21:00:00,462.0,4.1,-3.3,0,4,printemps,21h-24h,0,2.0,1.0,3.0,13.0,0
2020-04-09 00:00:00,476.0,2.9,-1.3,0,4,printemps,00h-03h,0,3.0,1.0,2.0,5.0,0
2020-04-09 03:00:00,448.0,2.8,-1.3,0,4,printemps,03h-06h,0,2.0,1.0,1.0,5.0,0
2020-04-09 06:00:00,435.0,2.8,-0.8,0,4,printemps,06h-09h,0,1.0,1.0,1.0,5.0,0
2020-04-09 09:00:00,411.0,2.7,1.3,0,4,printemps,09h-12h,0,1.0,0.0,1.0,5.0,0
2020-04-09 12:00:00,396.0,2.8,-1.5,0,4,printemps,12h-15h,0,1.0,1.0,2.0,5.0,0
2020-04-09 15:00:00,379.0,3.8,0.2,0,4,printemps,15h-18h,0,2.0,0.0,1.0,5.0,0
2020-04-09 18:00:00,374.0,3.3,-1.2,0,4,printemps,18h-21h,0,1.0,1.0,1.0,5.0,0
2020-04-09 21:00:00,356.0,2.5,0.0,0,4,printemps,21h-24h,0,1.0,0.0,1.0,5.0,0
2020-04-10 00:00:00,346.0,3.2,-0.2,0,4,printemps,00h-03h,0,1.0,1.0,0.0,5.0,0
2020-04-10 03:00:00,348.0,3.9,-1.4,0,4,printemps,03h-06h,0,0.0,1.0,1.0,5.0,0
2020-04-10 06:00:00,344.0,5.5,1.7,0,4,printemps,06h-09h,0,1.0,0.0,1.0,5.0,0
2020-04-10 09:00:00,349.0,6.6,0.3,0,4,printemps,09h-12h,0,1.0,0.0,2.0,5.0,0
2020-04-10 12:00:00,372.0,2.9,1.5,0,4,printemps,12h-15h,0,2.0,0.0,1.0,5.0,0
2020-04-10 15:00:00,380.0,4.9,0.7,0,4,printemps,15h-18h,0,1.0,0.0,2.0,5.0,0
